"Census Profile, 2021 Census of Population"
,,,"Vancouver, City (CY) [Census subdivision], British Columbia",,,,,,
"Language used most often at work","            Indo-Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","          Italic (Romance) languages",,  1030,"",   535,"",   500,"",
"Language used most often at work","            Catalan",,     0,"",     0,"",     0,"",
"Language used most often at work","            Italian",,    55,"",    30,"",    20,"",
"Language used most often at work","            Portuguese",,   200,"",   110,"",    90,"",
"Language used most often at work","            Romanian",,     0,"",     0,"",     0,"",
"Language used most often at work","            Spanish",,   780,"",   390,"",   390,"",
"Language used most often at work","            Italic (Romance) languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","          Indo-European languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Japanese",,   870,"",   360,"",   510,"",
"Language used most often at work","        Korean",,   800,"",   425,"",   380,"",
"Language used most often at work","        Mongolian",,     0,"",     0,"",     0,"",
"Language used most often at work","        Niger-Congo languages",,     0,"",     0,"",     0,"",
"Language used most often at work","          Akan (Twi)",,     0,"",     0,"",     0,"",
"Language used most often at work","          Edo",,     0,"",     0,"",     0,"",
"Language used most often at work","          Fulah (Pular, Pulaar, Fulfulde)",,     0,"",     0,"",     0,"",
"Language used most often at work","          Ga",,     0,"",     0,"",     0,"",
"Language used most often at work","          Ganda",,     0,"",     0,"",     0,"",
"Language used most often at work","          Igbo",,     0,"",     0,"",     0,"",
"Language used most often at work","          Kinyarwanda (Rwanda)",,     0,"",     0,"",     0,"",
"Language used most often at work","          Lingala",,     0,"",     0,"",     0,"",
"Language used most often at work","          Rundi (Kirundi)",,     0,"",     0,"",     0,"",
"Language used most often at work","          Shona",,     0,"",     0,"",     0,"",
"Language used most often at work","          Swahili",,     0,"",     0,"",     0,"",
"Language used most often at work","          Wolof",,     0,"",     0,"",     0,"",
"Language used most often at work","          Yoruba",,     0,"",     0,"",     0,"",
"Language used most often at work","          Niger-Congo languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Nilo-Saharan languages",,     0,"",     0,"",     0,"",
"Language used most often at work","          Dinka",,     0,"",     0,"",     0,"",
"Language used most often at work","          Nilo-Saharan languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Sign languages",,    25,"",    10,"",    15,"",
"Language used most often at work","          American Sign Language",,    25,"",    10,"",    15,"",
"Language used most often at work","          Quebec Sign Language",,     0,"",     0,"",     0,"",
"Language used most often at work","          Sign languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Sino-Tibetan languages",, 14500,"",  7065,"",  7430,"",
"Language used most often at work","          Chinese languages",, 14500,"",  7065,"",  7430,"",
"Language used most often at work","            Hakka",,     0,"",     0,"",     0,"",
"Language used most often at work","            Mandarin",,  5760,"",  2735,"",  3030,"",
"Language used most often at work","            Min Dong",,     0,"",     0,"",     0,"",
"Language used most often at work","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    60,"",    30,"",    35,"",
"Language used most often at work","            Wu (Shanghainese)",,    10,"",     0,"",     0,"",
"Language used most often at work","            Yue (Cantonese)",,  8640,"",  4285,"",  4355,"",
"Language used most often at work","            Chinese, n.o.s.",,    25,"",    15,"",    10,"",
"Language used most often at work","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","          Tibeto-Burman languages",,     0,"",     0,"",     0,"",
"Language used most often at work","            Burmese",,     0,"",     0,"",     0,"",
"Language used most often at work","            Karenic languages",,     0,"",     0,"",     0,"",
"Language used most often at work","              S'gaw Karen",,     0,"",     0,"",     0,"",
"Language used most often at work","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","            Tibetan",,     0,"",     0,"",     0,"",
"Language used most often at work","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Tai-Kadai languages",,    80,"",    35,"",    45,"",
"Language used most often at work","          Lao",,     0,"",     0,"",     0,"",
"Language used most often at work","          Thai",,    80,"",    35,"",    45,"",
"Language used most often at work","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Turkic languages",,    35,"",    10,"",    25,"",
"Language used most often at work","          Azerbaijani",,     0,"",     0,"",     0,"",
"Language used most often at work","          Turkish",,    35,"",    10,"",    25,"",
"Language used most often at work","          Uyghur",,     0,"",     0,"",     0,"",
"Language used most often at work","          Uzbek",,     0,"",     0,"",     0,"",
"Language used most often at work","          Turkic languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","        Uralic languages",,     0,"",     0,"",     0,"",
"Language used most often at work","          Estonian",,     0,"",     0,"",     0,"",
"Language used most often at work","          Finnish",,     0,"",     0,"",     0,"",
"Language used most often at work","          Hungarian",,     0,"",     0,"",     0,"",
"Language used most often at work","        Other languages, n.i.e.",,     0,"",     0,"",     0,"",
"Language used most often at work","  Multiple responses",,  6635,"",  3175,"",  3460,"",
"Language used most often at work","    English and French",,   580,"",   230,"",   345,"",
"Language used most often at work","    English and non-official language(s)",,  5820,"",  2800,"",  3020,"",
"Language used most often at work","    French and non-official language(s)",,    10,"",     0,"",     0,"",
"Language used most often at work","    English, French and non-official language(s)",,    30,"",    20,"",    10,"",
"Language used most often at work","    Multiple non-official languages",,   200,"",   130,"",    75,"",
"Other language(s) used regularly at work","Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",197,419270,"",212565,"",206705,"",
